outer_fold,selected_hp,selected_hp_tag,mu_best,sd_best,n_inner,interval_a,interval_b,interval_start_cm-1,interval_end_cm-1
1,"{""n_components"": 6, ""num_intervals"": 10}",C=6__I=10,425.13675011778594,127.19506128810382,5,1211,1384,2732.54,2960.07
2,"{""n_components"": 9, ""num_intervals"": 5}",C=9__I=5,418.01858490855295,149.2012718437291,5,1038,1384,2496.64,2960.07
3,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,533.7165410295523,193.3438964979031,5,1384,1731,2961.37,3398.93
4,"{""n_components"": 6, ""num_intervals"": 5}",C=6__I=5,505.53814217898554,50.770962427544724,5,1038,1384,2496.64,2960.07
5,"{""n_components"": 5, ""num_intervals"": 10}",C=5__I=10,506.2668568542551,67.88567935580997,5,1211,1384,2732.54,2960.07
6,"{""n_components"": 6, ""num_intervals"": 5}",C=6__I=5,524.3355768043816,91.78700025379308,5,1038,1384,2496.64,2960.07
7,"{""n_components"": 4, ""num_intervals"": 10}",C=4__I=10,505.32334113105,78.6827690404799,5,1211,1384,2732.54,2960.07
8,"{""n_components"": 7, ""num_intervals"": 5}",C=7__I=5,515.3511308270753,93.76699644812733,5,1038,1384,2496.64,2960.07
9,"{""n_components"": 7, ""num_intervals"": 5}",C=7__I=5,476.8264185941322,66.58831413181298,5,1038,1384,2496.64,2960.07
10,"{""n_components"": 6, ""num_intervals"": 5}",C=6__I=5,521.2667427983221,104.31417850065579,5,1038,1384,2496.64,2960.07
